date,LSTM,GRU,CNN-LSTM,ATT-LSTM,Transformer
2022-08-22,0.04049124952994636,-0.008615460278908655,-0.051974339550267756,-0.11706996230145235,0.018810087685177654
2022-08-23,0.028806834231115155,-0.018069949297893035,-0.06281663348074575,-0.11620079782999711,0.02124379116965327
2022-08-24,0.01874438738262916,-0.02626068955231157,-0.07222824492073858,-0.11207252959687995,0.018400378547077427
2022-08-25,0.01371074566929606,-0.03039352802800162,-0.07701422062204272,-0.11242020353489916,0.01800061998564128
2022-08-26,0.050392328761670595,0.002991939253022778,-0.03644742248643925,-0.1029683897082656,0.026522847644084586
2022-08-29,0.016370115453812287,-0.015564785902385816,-0.056465734376713435,-0.11989831483062774,0.005621715212457926
2022-08-30,0.014860492139384177,-0.016940340796997654,-0.05819092731383755,-0.15858782851148906,0.0041852790696719185
2022-08-31,0.022435902628194414,-0.010355911421080208,-0.04903310252533837,-0.1511569437437362,0.011263651797989464
2022-09-01,-0.000601921108812189,-0.028806675584193718,-0.05795650107436041,-0.17191443586834,-0.008813541537943092
2022-09-02,-0.0019986111175931223,-0.038202872410609885,-0.06851468775873706,-0.1703762740868771,-0.019102504346302694
2022-09-05,0.029790344775708678,-0.010132591519017605,-0.035810562594509515,-0.13956862642095216,0.01088730881991094
2022-09-06,0.045429477986872295,0.003514978316491156,-0.020275176804538615,-0.11169730168410809,0.025550394686336294
2022-09-07,0.06619113995570869,0.0218413359694496,0.0005523452287422666,-0.12389273390192235,0.04513147671642907
2022-09-08,0.056160706907797335,0.013369916141001468,-0.008865270426815426,-0.13252425454075123,0.03588261122487783
2022-09-09,0.047988118877944734,0.006432808004399826,-0.016582670974152728,-0.13966780676143006,0.028327533957068215
2022-09-12,0.07766464421655346,0.03322785110118063,0.015068962728304503,-0.1076146088534979,0.056642226778339994
2022-09-13,0.06913886028265341,0.025986079817292694,0.01284858056673605,-0.11490700068991888,0.04756233662827055
2022-09-14,0.044602033872451215,0.0043376135108544114,-0.0075379621403771045,-0.13919849905533713,0.04262682842206275
2022-09-15,0.012594971957262906,-0.02245037167665523,-0.03801650948453907,-0.16398333031286813,0.012151041623288464
2022-09-16,0.002608411141875156,-0.03212653417701747,-0.03606571855131443,-0.17375063627500803,0.0010034092812032727
2022-09-19,0.019178115071022014,-0.016021130793831967,-0.01960343373694708,-0.1554088285297957,0.017848026593619584
2022-09-20,0.03201140830093781,-0.0011513931588919874,-0.006962246761193527,-0.1391479569674375,0.03353933756878932
2022-09-21,0.013353261613057086,-0.018033447364861736,-0.025858707023798146,-0.15951939969327797,0.016184529195739154
2022-09-22,-0.011676006844425144,-0.03950208531190444,-0.049475220443716834,-0.17893857322674236,-0.007173447307313059
2022-09-23,0.02969748511042182,-6.995045068064601e-05,-0.005184471416918172,-0.10470530162725404,0.031408396350983275
2022-09-26,0.03532792357270338,0.005056651599787855,0.000405158434453271,-0.09917895675891497,0.03672785271265387
2022-09-27,0.023435869000052297,-0.00555184213809093,-0.01216307626380182,-0.10988759110700164,0.025491024720751806
2022-09-28,0.040725578205903515,0.010009070570590124,-0.0034081315548752074,-0.0937427643299989,0.04183154264071344
2022-09-29,0.030273795738086442,-0.0002905878449579752,-0.0034081315548750114,-0.10313990141253522,0.030930982238367915
2022-09-30,0.027996062653529656,0.009388837875419782,0.007154690467128983,-0.10522004937610702,0.041282893307161415
2022-10-03,0.05874778451016002,0.03572368420589303,0.03599732429715128,-0.07901921928715716,0.07072230868940245
2022-10-04,0.05551559968032377,0.034071270391250345,0.034184745797007976,-0.08292966189040053,0.06659012331523585
2022-10-05,0.06677634221633953,0.04434774701170385,0.04541742378036692,-0.06784654585901624,0.08028723623420977
2022-10-06,0.05714353761621555,0.03553547412571049,0.03578950964380458,-0.07639511820591403,0.08637018904083939
2022-10-07,0.09991037627161717,0.07242702153802305,0.0767404779270522,-0.04377314299942797,0.0871238346720362
2022-10-10,0.10796947882906399,0.07950553213962021,0.08459484468608616,-0.05271488883495277,0.07726074699582113
2022-10-11,0.12170825458355723,0.0914713525736077,0.09675410008740823,-0.043007486913111244,0.078301244643489
2022-10-12,0.13021409548510762,0.09887949337753202,0.1366857247678923,-0.0029509523179466293,0.08664601860108866
2022-10-13,0.12564624557108356,0.09483850078053012,0.1323360298414485,-0.006858102160352895,0.08355139849233836
2022-10-14,0.137845517507355,0.10539302766623898,0.1439458940622986,0.0028676276942184737,0.0941553772846437
2022-10-17,0.11943011577565289,0.08964958623726459,0.12641235589608832,-0.011193651414782903,0.07869728215162114
2022-10-18,0.08146476829243754,0.055862808424790925,0.09025763736159396,-0.04427262428672203,0.04518031141007851
2022-10-19,0.07167285141932522,0.047128713376735326,0.08094282963714176,-0.05290665947355802,0.03650703104548567
2022-10-20,0.06316635876035259,0.03938821120798645,0.07288927080604872,-0.061039564417459315,0.028767122276996588
2022-10-21,0.04332092735853937,0.02070162950701733,0.05403058540322128,-0.0795310989249038,0.010210768342924142
2022-10-24,0.06070019400676608,0.08766982853655425,0.07050122521066375,-0.02108324129530686,0.07579823410206316
2022-10-25,0.06629164783326146,0.09302033182866565,0.07581177801381693,-0.01684827785750406,0.08000897604563864
2022-10-26,0.05909485894804487,0.08603912061703219,0.06895130623154955,-0.01113898104579096,0.0874546567954362
2022-10-27,0.028918061431871454,0.05629822695366642,0.0399973102137691,-0.03007061939904974,0.05773297662160595
2022-10-28,0.016164957927613847,0.043874035528784494,0.027786654491926233,-0.049138826490091055,0.04532400274545303
2022-10-31,0.005967411956334786,0.03396226646149494,0.018026643937893463,-0.04678504495821517,0.03542552582003539
2022-11-01,0.007129320449911025,0.03508067702050701,0.018064877188913493,-0.02761795762992348,0.036541892454271065
2022-11-02,0.023473085137694756,0.0506272168363549,0.016996245616789862,-0.0026797717800822194,0.05205067557604
2022-11-03,0.007231191289025489,0.03474644279358427,0.00038253273142008595,0.0003366474862737444,0.03618654605069252
2022-11-04,0.013661675229697003,0.04091873654934485,-0.0006756143256282689,0.017780413668606387,0.0423466460849374
2022-11-07,0.009189241986427767,0.0365861532503077,-0.004970780098233225,0.016769496187242165,0.03802061560541005
2022-11-08,-0.004088477824340742,0.02363359436972734,-0.01765610131156184,0.003767289453629646,0.02508315893873082
2022-11-09,0.014676610823630505,0.0425116931331435,0.0038244072726598354,0.02201304847621202,0.04287087786973222
2022-11-10,0.03140043570938718,0.05617947704862252,0.017487397196502504,0.019320273742857767,0.04125062383193642
2022-11-11,0.003586171458752632,0.025610631339721537,-0.013591951454843624,0.016132549332260604,0.010689465918648057
2022-11-14,0.013073444202573727,0.001322522814641364,-0.0041977093258982415,-0.007979541008983718,-0.013817079237173768
2022-11-15,0.0022451776025654074,-0.009399237475352675,-0.014790033682067454,-0.01844410805339275,-0.024350477964847943
2022-11-16,0.03816319244126627,0.026538327255435597,0.020891747667285326,0.016928279286598475,0.011430664988589072
2022-11-17,0.07071367917105553,0.05851676954905957,0.05234702055448601,0.047902892367754656,0.042515401813500046
2022-11-18,0.08722393750283003,0.07490881788806568,0.06855575808881362,0.06506227659274105,0.058671548319229
2022-11-21,0.1087922037793158,0.09637466494928719,0.08981150461891096,0.07983971769984417,0.0798979780531016
2022-11-22,0.11646397761218347,0.10398435791594482,0.09733261309015336,0.08725372343688845,0.08738909732276072
2022-11-23,0.09425054429352563,0.08160687822780763,0.0750238699646955,0.06498612119189554,0.0649056604923524
2022-11-24,0.12178819758457178,0.10858551564299254,0.10148035426249445,0.09328221444575241,0.09220129701729067
2022-11-25,0.0932879479442353,0.07990568021937713,0.07292702705626089,0.07540667272645178,0.04409506317734628
2022-11-28,0.07976879347161611,0.06641252020851066,0.05956254232764172,0.0525687384019762,0.02158229619817998
2022-11-29,0.08956225064712754,0.07480885897816607,0.06783335165005405,0.06036385352906735,0.05005159246585948
2022-11-30,0.09081123183866073,0.08493227635530061,0.07779819455849397,0.06974277255287895,0.05963565684620477
2022-12-01,0.0634178378126711,0.05621532491269941,0.05050950789488122,0.043739892495275746,0.03153703156477151
2022-12-02,0.04747802295678624,0.04005446041716641,0.034748572360213704,0.030021772140647357,0.017156971669857475
2022-12-05,0.0411516775459632,0.019800669117340863,0.028433854716903323,0.01106657284140671,0.010923696880801937
2022-12-06,0.05404778610984809,0.02944238018862733,0.04107377948706822,0.01998852150792425,0.02310216062324371
2022-12-07,0.04475458249970197,0.03611129745559161,0.03203320459351483,0.027356971011820424,0.014480336196161528
2022-12-08,0.032877767532612366,0.023918954454418818,0.02009593025782468,-0.0031596951093976738,0.0025963083993141827
2022-12-09,0.05610144263034437,0.047447503845299124,0.04426001213918188,0.018881808825803738,0.02473017938291169
2022-12-12,0.07974296780906619,0.07021675953017745,0.06360569812590672,0.041563507876168464,0.047472921839794034
2022-12-13,0.10211427502548215,0.10613245040239078,0.08653831184617682,0.06142130594250175,0.06760967132170417
2022-12-14,0.10861757020344831,0.11281462652053807,0.07956659340865974,0.0673291741070192,0.07357877987564801
2022-12-15,0.10774026879408717,0.11192435966401496,0.07745311574797031,0.06646228597177754,0.07271304020574643
2022-12-16,0.0796434536140373,0.08316887635538506,0.0651840680236321,0.04021080100623846,0.04629523688627442
2022-12-19,0.060131193856692876,0.06320362501653588,0.05791184520128815,0.021969990559150956,0.02666453038063784
2022-12-20,0.09348112932246058,0.09746332734133521,0.08657175940050982,0.05226680360059734,0.05438935757583851
2022-12-21,0.04141833780260605,0.045094212921606,0.033491228465225724,-0.0028339338329855307,-0.018244498108157255
2022-12-22,0.026297331406839822,0.029473214725854475,0.018497193730291836,-0.018928420102201447,-0.03272035408746628
2022-12-23,0.041662017213510864,0.045428440906401066,0.03532319088651881,-0.005188031305006677,-0.018829608233819854
2022-12-26,0.02718472035862616,0.03045600727472972,0.03532319088651881,-0.018687849558124928,-0.03264972787987973
2022-12-27,0.041553354020008614,0.04539099819390173,0.036998025429934925,-0.005853130328565847,-0.019664805505138886
2022-12-28,0.046901708927132156,0.05094570689561308,0.04221374597448982,-0.0010252976839405824,-0.014763322706757183
2022-12-29,0.038836718252038625,0.042589194981616084,0.03433045758190546,-0.008454442644580402,-0.02393735394178726
2022-12-30,0.04386849762386397,0.047818797876104324,0.03923444038836289,-0.0023691570680167582,-0.009272327410829792
2023-01-02,0.0024857522702534936,0.004898536293683887,-0.0011885066292102414,-0.023846862673308822,-0.04787447753073831
2023-01-03,-0.0006667369056290486,0.001630093684966159,-0.004270766119296707,-0.03491659558338855,-0.05252315308682477
2023-01-04,-0.005925289772344714,-0.0038297678396818674,-0.009401328277150392,-0.03929084847675531,-0.05691736102405245
2023-01-05,-0.014088524116888893,-0.012304753968324212,-0.017365097473736234,-0.02242677920922577,-0.03875314807492606
2023-01-06,-0.0010447750116667788,0.0012174015598224056,-0.0029368081863422684,-0.007554612959223548,-0.026257657092666527
2023-01-09,0.027522640280547832,0.03074653016015022,-0.028999951620248238,-0.032806474944445684,-0.00018648648198082158
2023-01-10,0.03013374557980524,0.03345120919523911,-0.026217169345169634,-0.03013950800510487,0.0009073869487222306
2023-01-11,0.006098217975705392,0.00849954941370271,-0.050544001650428196,-0.053439893358937486,-0.021688577674721623
2023-01-12,0.03920995474661399,0.042895527914789795,-0.017028942515070884,-0.02136328013495621,0.008970356554101545
2023-01-13,0.031824438830118734,0.035181128512951784,-0.02413987738482885,-0.028134895371686224,0.002323916214666979
2023-01-16,0.010384693103588095,0.012926041499766998,-0.04585028433524922,-0.0489300704644248,-0.017558632973999164
2023-01-17,-0.004393858392394231,-0.0023432932011246774,-0.061936733209637905,-0.06438038332072557,-0.03175168515571633
2023-01-18,0.03405830174273912,0.03734203161746897,-0.019861069044538965,-0.023923702932672212,0.005331764106687231
2023-01-19,-0.00021799506070577565,0.0019629285260906494,-0.05713050776744711,-0.05976456539014489,-0.027643038681960205
2023-01-20,0.016061612482323923,0.01872148251798957,-0.03847350977138187,-0.041804661766156256,-0.011590716197040007
2023-01-23,0.007969236870544743,0.010347022122337611,-0.04664576052571291,-0.04965991077448237,-0.01913310946364484
2023-01-24,0.06547509827374742,0.07003983426932515,0.011570221302976531,0.006092776443182717,0.03418092231446419
2023-01-25,0.10579231953296449,0.11179764206815232,0.05432437499872626,0.04708146826056032,0.07235208711574774
2023-01-26,0.09146553031928095,0.09679156001487652,0.04011469217491224,0.03361602585291814,0.05941091912059731
2023-01-27,0.09462325359975063,0.10005466577548101,0.04521074394574151,0.036841716852991827,0.06241678810024152
2023-01-30,0.08082090387614083,0.08590117966258713,0.054901375367043294,0.021944980659597407,0.0488436567243217
2023-01-31,0.11019651640421158,0.11655446147848039,0.08404368548462393,0.050486567977248535,0.07587304640405644
2023-02-01,0.0977022488651938,0.10361137569253653,0.08584626811765027,0.03770945480117228,0.06402206506288305
2023-02-02,0.1270454444240948,0.13388874687738647,0.09329898049650433,0.06823923544154423,0.09220589881440024
2023-02-03,0.15935805271782696,0.1676005793220884,0.11908078249099462,0.10000250215544473,0.12207433863568518
2023-02-06,0.1568061544605165,0.1637352752720272,0.12094259783319976,0.09566306316629876,0.11813168011471531
2023-02-07,0.16310670615382594,0.17509538050216028,0.12574400288346382,0.10661107198489585,0.12835378461321106
2023-02-08,0.15415576241375353,0.17145383001427866,0.13342496692564504,0.10323947563687726,0.12518209949833342
2023-02-09,0.13552676064843014,0.15391521018836882,0.12018387264411105,0.08605037315402818,0.10918788123646682
2023-02-10,0.15631152850955055,0.1845244538156011,0.14431539014491926,0.11454235751079672,0.13592887836303033
2023-02-13,0.12436648468977697,0.1526190820015582,0.10776827051934332,0.0800832233782514,0.10458907603323113
2023-02-14,0.12571883914904317,0.15405481154614306,0.10931430289836606,0.0814559672450222,0.10585905957307513
2023-02-15,0.10560027457765785,0.13286740089014717,0.09599559521963802,0.06082683419805194,0.0868583676506453
2023-02-16,0.10623305276592565,0.13349745697442492,0.07194873306868416,0.06152092561142905,0.08747860422515313
2023-02-17,0.09622366593045231,0.12293842952651647,0.06510683305166745,0.049373357155974344,0.07803748879724856
2023-02-20,0.09500937257174208,0.12167293767346948,0.05710638930785065,0.04197194207026482,0.07688266294098081
2023-02-21,0.1022527568737644,0.12936364704480455,0.06336447607141361,0.04580859555288952,0.08191239567648281
2023-02-22,0.1020972742673314,0.1291991328956309,0.06336447607141361,0.07557947887566475,0.11172776004512819
2023-02-23,0.09076144202712118,0.11708738693373795,0.06336447607141361,0.08119160769636453,0.11503769150295177
2023-02-24,0.09240707249430903,0.1188228860499149,0.06336447607141361,0.08294857118300929,0.08773844699587102
2023-02-27,0.09395956380384285,0.12046054524694227,0.06131551491690414,0.08460600817689863,0.08929905103735113
2023-02-28,0.06319678774554431,0.08910104496109904,0.027927443854227126,0.05197721892647776,0.060276925544530374
2023-03-01,0.058067815597365055,0.0840103953163154,0.02228238755318078,0.04464665739918242,0.053664562475774405
2023-03-02,0.0712064576792051,0.11415202531129923,0.03767779180924994,0.07796345957305208,0.06696756106941854
2023-03-03,0.0806571080507689,0.1123323752488295,0.048267518543459405,0.09228038998952343,0.07648466500635907
2023-03-06,0.10424153276958593,0.11345115821353426,0.07380139084186248,0.09157940911009617,0.10011798123464326
2023-03-07,0.058774783011673166,0.06688613774687073,0.023324054256597625,0.07134531708647754,0.0544038480972655
2023-03-08,0.028408379231460352,0.035810815786161874,-0.012572857895006982,0.03887604861623037,0.023849953474451444
2023-03-09,-0.0101422588313819,-0.00171083651622329,-0.04427279642790365,0.011466981217737962,-0.015006587033372251
2023-03-10,0.04025327261024155,0.03240159753809675,0.013072496174457424,0.06212907042265802,0.0357881618367705
2023-03-13,0.05202651658383975,0.04247522704860783,0.02610812106790204,0.07419202325086816,0.04760833339783807
2023-03-14,0.020019267004863724,0.018336947902467614,-0.008062956766456495,0.04379433870981563,0.017162880303519236
2023-03-15,0.03853772966552199,0.04699510712041335,-0.01004776823208324,0.07288204183940114,0.04562481194121811
2023-03-16,0.05188212092064189,0.06058694571669832,-0.013418595156933584,0.086780505875865,0.06105105954225655
2023-03-17,0.04502208523429787,0.05363853895180604,-0.014579552917974555,0.07978846036661773,0.058126624185261384
2023-03-20,0.03187660772435095,0.04041854764857361,-0.029700613224933232,0.06503615745585224,0.06348949969333426
2023-03-21,0.020054660139037,0.026530212178179594,-0.042373343610644355,0.055213957397410154,0.05153757140269306
2023-03-22,0.04104131412861274,0.0246844308870213,-0.018357023455157735,0.0761061794398237,0.07206886681614749
2023-03-23,0.05747810522808549,0.041640251302899695,0.00012888500440263282,0.09258283267323007,0.08825701924012178
2023-03-24,0.0548766397446303,0.03898373087182259,-0.0026848141712349028,0.08991239941428442,0.08564301308293988
2023-03-27,0.05515385873871535,0.03926721203594168,-0.002383348357949684,0.09019599617935974,0.08592077637324531
2023-03-28,0.034547909559417035,0.018395215761526775,-0.023969397872532196,0.06867264890978875,0.06666990439353135
2023-03-29,0.023252695988954422,0.0051396822000342015,-0.03591886353663439,0.05518108628079412,0.044282605517847184
2023-03-30,0.057326575049343895,0.024370325292614004,0.0008703847863434231,0.0702139336929816,0.0784932575421444
2023-03-31,0.0736646526178301,0.018834473322953443,0.019434072777379578,0.09351770891946129,0.09456474784335474
2023-04-03,0.07906663366602885,0.024367906114201955,0.02520321484057878,0.09898001052387169,0.10000729227417336
2023-04-04,0.07652664651031167,0.03304178182802336,0.022549000885474766,0.09639058670441926,0.09742657791628023
2023-04-05,0.08015400606781806,0.01942117142491214,0.02666108574620176,0.09997153852623565,0.09940824852401238
2023-04-06,0.07619052009800849,-0.01014542445338827,0.02381983921100001,0.09764453361089406,0.07333375466142772
2023-04-07,0.07499255883688907,-0.011437806128093931,0.01686931725385151,0.0928798448713608,0.0721147085985571
2023-04-10,0.10455103751614463,0.018103477155158133,0.04717886588283178,0.1254377427541747,0.10217960434460831
2023-04-11,0.10202125056799259,0.015372838272927075,0.04445427470555457,0.12289574636845735,0.09960329898351038
2023-04-12,0.14094436159328252,0.0537558247815844,0.08419400244512432,0.16289912556067215,0.1392828558378745
2023-04-13,0.17294190618069835,0.08585588306692912,0.11521140383261451,0.1957594931718483,0.16995425911956613
2023-04-14,0.1739777293901356,0.08694724862842086,0.13652043400018588,0.19882972869902324,0.18982716070124037
2023-04-17,0.15958388892484338,0.06930722246264764,0.12037234053778861,0.17190543152707807,0.17561691126419937
2023-04-18,0.176428885022792,0.08686638069460544,0.1382903083307008,0.18735109410573958,0.19291913732826035
2023-04-19,0.16897128022397856,0.07712901992425687,0.1297298934462302,0.15578090310519754,0.185676165215595
2023-04-20,0.18704074105036067,0.09534666317106195,0.1488477467747361,0.17405231557937853,0.2044267033680427
2023-04-21,0.15957339579163682,0.0649737860669585,0.11894040238650415,0.146000483807962,0.1764915115450445
2023-04-24,0.12397489595136899,0.024151846984845196,0.07958308700470473,0.10947338604254063,0.14050241662018526
2023-04-25,0.17376464348840048,0.07267380447468985,0.1327583460810041,0.15994734673783872,0.19216203017094413
2023-04-26,0.14887067096318324,0.06298446485782866,0.10571272749864707,0.13457838661555221,0.1665192527516314
2023-04-27,0.12693339039670617,0.03821875352630422,0.08383655922485257,0.10973447229779257,0.14412645651473363
2023-04-28,0.14557453157670122,0.06072530363444822,0.10868622909646311,0.10611514064528302,0.16281617875687548
2023-05-01,0.14826308667964636,0.06369203751044653,0.1078489119601809,0.10742252894377818,0.16557090528896481
2023-05-02,0.1308286133450449,0.04184241941453762,0.1179810114582272,0.08843852076649472,0.14826765651820578
2023-05-03,0.14270519285277058,0.05671069863784449,0.14322271330814013,0.10135674621589907,0.16007000111856046
2023-05-04,0.11773289438813854,0.025743063672188683,0.14590864510248125,0.07434590876342709,0.1351452178792761
2023-05-05,0.1030470412248216,0.011482055847086347,0.1412419220430768,0.06141826301835236,0.1225098898894596
2023-05-08,0.11429738125427978,0.006038438856842179,0.12160778751705605,0.05621646377924298,0.11712373443470943
2023-05-09,0.11576144005715426,0.002591317906040718,0.11492828099294694,0.05534287306143159,0.11624693924908619
2023-05-10,0.12328014304340125,-0.006381323983900906,0.12027314578121143,0.05272743953172585,0.11374292213234129
2023-05-11,0.13519799123782766,-0.00888605702050035,0.1346054419388859,0.06536286446947068,0.12576170783806226
2023-05-12,0.15058105131422694,-0.011291381168258296,0.15011033138234733,0.08157335534124108,0.1412623304862934
2023-05-15,0.17736266963313832,0.017653837754709828,0.16742066090532454,0.10922393291034055,0.1681768219129479
2023-05-16,0.1496874143868153,-0.018347060455241822,0.16508120666471698,0.07943990974381722,0.1402149026200881
2023-05-17,0.16289620554270937,-0.003037878693814397,0.17338016489744285,0.09535682892147337,0.15347614619566927
2023-05-18,0.16856027030239434,0.006683516617457571,0.1880132951175227,0.11088664442708115,0.1611503368671735
2023-05-19,0.16663321264758532,0.007955161061701644,0.19318028629017586,0.11622074104810792,0.16445000528848405
2023-05-22,0.16682517658419682,0.008170647331604919,0.17407617477833515,0.10213584928938492,0.14559317029342447
2023-05-23,0.18148257617087624,0.02361890891078618,0.17183239815870396,0.11722384444293947,0.15990675319401607
2023-05-24,0.17709740516092687,0.021295137658673653,0.18035142917880753,0.12412373592995768,0.1578791549625278
2023-05-25,0.1814031345568197,0.01910352433169828,0.18864851850986863,0.12849706794848464,0.15368140929173854
2023-05-26,0.2276531568432563,0.06383858641095452,0.23333429839963687,0.17269396323754083,0.197828332285192
2023-05-29,0.22023418868814262,0.07190638823483897,0.22618071074547458,0.16551715706884623,0.190706188592967
2023-05-30,0.2072600429880985,0.04879735978293841,0.21353120787682406,0.15004338134498255,0.17653410292113805
2023-05-31,0.19256600564882845,0.048797359782938275,0.19936395560948075,0.13465396351759026,0.16177377286289296
2023-06-01,0.1864983802158487,0.04201882453901674,0.19352958039438453,0.1286258206903835,0.15586926479193788
2023-06-02,0.1787127565428032,0.03478878182543068,0.1860466149064784,0.12137921468473695,0.1485656205639958
2023-06-05,0.1914934585023753,0.04822617364459105,0.2013008163981942,0.13675101736226372,0.16085353752788684
2023-06-06,0.19732739200576696,0.05113429223431758,0.18982689319028112,0.1250308311076782,0.16642654581253988
2023-06-07,0.18279826797819185,-0.0025907733210568233,0.17527919600017208,0.10702632870912135,0.15060708303437073
2023-06-08,0.16971202229504226,-0.0008210606353671051,0.16297907131287415,0.09424746619977388,0.13790160155199677
2023-06-09,0.16516140671077964,0.002403853102859719,0.1587337184198311,0.08718212406592997,0.13072658553976851
2023-06-12,0.16847846409853884,-0.015364643470538113,0.1618662149567861,0.07647876582017131,0.12039308158165243
2023-06-13,0.17019257331678575,-0.016563153567478138,0.16348098811744582,0.07815357740538587,0.12204945195663253
2023-06-14,0.1883630791531264,-0.014668333583491478,0.1807452077807713,0.09675344175126797,0.1400576770657188
2023-06-15,0.14647425346433857,-0.059633752833851944,0.14142257860093602,0.05725982609618902,0.10030132294557985
2023-06-16,0.14301869866407066,-0.06018286437977602,0.13817851298352488,0.054081979125413064,0.09705883035020406
2023-06-19,0.09577492021747953,-0.0798984410112053,0.09318950984131101,0.005057853782507506,0.049881083403221865
2023-06-20,0.07316974835123004,-0.11258845394862113,0.07164186931891262,-0.019633564398922703,0.026730267458984616
2023-06-21,0.09345341536318182,-0.08487444852463469,0.09092775015444171,0.001898909433155793,0.04719571157465338
2023-06-22,0.0858998150736543,-0.09386744132058754,0.08377256245908496,-0.005639760779135815,0.039806583188282625
2023-06-23,0.1427323050704709,-0.024609230940320775,0.13763651503248672,0.05165366808721795,0.09567633646270138
2023-06-26,0.123611271086393,-0.03942945535193173,0.1197608816774461,0.034723497743186414,0.07806617647194188
2023-06-27,0.11929271115156286,-0.019092165707768016,0.11560449370844085,0.029838318861379436,0.07354835035014048
2023-06-28,0.10519797389891997,-0.0006032438008511632,0.10201741467549821,0.013257667605988673,0.05850272331756956
2023-06-29,0.13467416434410856,0.03684731867116371,0.13206537952541714,0.048426974036434506,0.09109862273138128
2023-06-30,0.1510912674885592,0.03684731867116371,0.15405469190196383,0.07357542900263657,0.11592887175805834
2023-07-03,0.1288598306215143,0.03684731867116371,0.13294903151081477,0.04588367453607512,0.09171248235855449
2023-07-04,0.09844226375703582,0.03684731867116371,0.10224286572122808,0.011749353404376285,0.09367595991664322
2023-07-05,0.09844226375703582,0.03684731867116371,0.10988474731412934,0.017089148005396435,0.09117924679478719
2023-07-06,0.09844226375703582,0.03684731867116371,0.10988474731412934,0.013510663825607961,0.07317811371868235
2023-07-07,0.09844226375703582,0.034043251623935185,0.10988474731412934,0.013510663825607961,0.0651889383830677
2023-07-10,0.09580470952588616,0.038012588460846965,0.10988474731412934,0.013510663825607961,0.06863864645566799
2023-07-11,0.11231042426502373,0.05615207176219106,0.10988474731412963,0.013510663825607961,0.08673590354930308
2023-07-12,0.09938634658455056,0.04276452276974873,0.07355116478855137,0.013510663825607961,0.05098539825636072
2023-07-13,0.08562686444844467,0.02751763591768074,0.06001197553556783,0.010852900611622337,0.03752751139916361
2023-07-14,0.10379957728456386,0.0477361499927283,0.07794131349440644,0.030120717627514986,0.055385764748966386
2023-07-17,0.041709297096076715,-0.021164644612694315,0.017894454091212424,0.03275387832748073,-0.0034625246079155007
2023-07-18,0.0530049385580955,-0.011244004285329562,0.02877858962340334,0.04255869139057771,0.007170925977013617
2023-07-19,0.05982710765292327,0.001648132543246712,0.03279130188321169,0.055380192314350006,0.01348943348812304
2023-07-20,0.04585673983643369,0.016107616999188713,0.04604945908960777,0.0698167844916867,0.0033049154429585378
2023-07-21,0.03666947851900707,0.005953135818282122,0.03693555972955771,0.060078266388321734,-0.04327967767780358
2023-07-24,0.054138326905659645,0.0023762490894723262,0.05426018630797352,0.08189239786271534,-0.03118238157004402
2023-07-25,0.07594632576306753,0.025803563907767075,0.07588763747175142,0.0948627017670175,-0.011485878578063677
2023-07-26,0.008920626129123907,-0.0454393050628423,0.009407541387611837,0.05139967230283119,-0.07130171003047446
2023-07-27,0.007880347418428144,-0.043864355788534766,0.010851317753134786,0.0546108177188747,-0.06996238557848079
2023-07-28,-0.005763319272010654,-0.0399161004485556,0.014305377422695569,0.05810991164599838,-0.06655752613290224
2023-07-31,-0.04691244097225327,-0.08291374506015227,-0.02312435958239552,0.02007263178364106,-0.103299584384942
2023-08-01,-0.049948908707408896,-0.08600278626217554,-0.02590198008630397,0.017166050342267664,-0.1059078658898473
2023-08-02,-0.04236181457356312,-0.11424649269613495,-0.05405329062806645,-0.013936880355704966,-0.12992964096719392
2023-08-03,-0.04236181457356325,-0.07106572585715858,-0.014763003490856522,0.027134764776102348,-0.09301603294989695
2023-08-04,-0.03837049688135365,-0.06441130143267076,-0.010951429092694259,0.031188851847583694,-0.08953703072955292
2023-08-07,-0.013825400579032214,-0.03202778324233055,0.011629682068743541,0.053740020394331824,-0.06679312410891393
2023-08-08,-0.014937249096962348,-0.015648249467182938,0.010600459215083015,0.05270804956642002,-0.06782353534993589
2023-08-09,-0.02315289515511847,0.00021852673513741267,0.0053933859086887845,0.04747895149775684,-0.07302507194818231
2023-08-10,-0.04523966520934905,-0.007847866699572022,-0.004624343368359439,0.03742338799713518,-0.08304047019992954
2023-08-11,-0.042604515916310474,-0.02120542843460764,-0.019566596967321936,0.02390430282772809,-0.09435112043655566
2023-08-14,-0.05270704467344845,-0.04376461095326481,-0.028901246680062425,0.0015174348869301752,-0.11427753980175666
2023-08-15,-0.0690537762799332,-0.03724675342990545,-0.04646558963297642,0.010061967328906633,-0.10544438164290042
2023-08-16,-0.0690537762799332,-0.040679529655931614,-0.05227093184787632,0.003970862306695965,-0.11327126511407254
2023-08-17,-0.07165731906034967,-0.040679529655931614,-0.03367795263365528,-0.012390313321012775,-0.0990062667678742
2023-08-18,-0.09259601439403577,-0.040679529655931614,-0.03121900127626559,-0.033380728985538566,-0.11695508648294493
2023-08-21,-0.11903379593669004,-0.040679529655931614,-0.04375715573995596,-0.0715861199911805,-0.14200353396775547
2023-08-22,-0.1330132381078546,-0.040679529655931614,-0.05740070872059585,-0.08451969186237138,-0.14348756581352093
